Job Title,Company Name,Location,Experience (Years),Min Experience,Max Experience,Experiencia Media,Rango Experiencia,Num Ubicaciones,Oferta Exterior,Nivel Titulo,exterior,num_ubic,nivel_medio,nivel_senior
PHP Developer,New Global Technologies,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
Design Engineer I,Laxmi Infotech,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
Network Engineer / system admin,New Global Technologies,"Bengaluru / Bangalore, Chennai, Delhi/NCR, Hyderabad/Secunderabad, Mumbai",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
Senior Business Analyst / Data Engineer - Python  &  Cloud Computing,New Global Technologies,"Ahmedabad, Chennai, Gurgaon, Kolkata, Noida/Greater Noida",0 - 3 Years,0,3,1.5,3,5,False,senior,0,5,0,1
c ++ / Php / Ajax Developer,Laxmi Infotech,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
Computer Operator / Data Entry Operator,Aryan technologies,"Indore, Jabalpur, Katni, Ratlam, Ujjain",0 - 3 Years,0,3,1.5,3,5,False,junior,0,5,0,0
Network Engineer,HR Jobs Placements,"Bengaluru / Bangalore, Chennai, Delhi/NCR, Hyderabad/Secunderabad, Mumbai",2 - 7 Years,2,7,4.5,5,5,False,medio,0,5,1,0
Project Manager,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi/NCR, Pune",8 - 13 Years,8,13,10.5,5,5,False,senior,0,5,0,1
Senior Data Scientist - Machine Learning,HR Jobs Placements,"Hyderabad/Secunderabad, Kolkata, Mumbai, Noida/Greater Noida, Pune",5 - 10 Years,5,10,7.5,5,5,False,senior,0,5,0,1
Web Applications Developer,Laxmi Infotech,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
Data Analyst,AppSoft Solutions,"Bengaluru / Bangalore, Chennai, Delhi, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
QA Engineer  / software testing,New Global Technologies,"Ahmedabad, Delhi/NCR, Gurgaon, Kolkata, Noida/Greater Noida",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
Software Developer,New Global Technologies,"Chandigarh, Patna, Cochin/ Kochi/ Ernakulam, Jaipur, Coimbatore",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
IT Recruiter,Tekshapers Software Solutions  ( P )  Limited,Noida/Greater Noida,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Recruiter,INFINITY GROUP,"Delhi, Delhi/NCR",2 - 3 Years,2,3,2.5,1,2,False,medio,0,2,1,0
IT / Non-IT Recruiter and Sr. IT / Non-IT Recruiter,ProAssert,"Chennai, Coimbatore, Trichy, Bengaluru / Bangalore",0 - 3 Years,0,3,1.5,3,4,False,senior,0,4,0,1
IT Recruiter,SEVEN CONSULTANCY,Hyderabad/Secunderabad,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Manager,Hilton Hotels & Resorts,Philippines,5 - 8 Years,5,8,6.5,3,1,False,senior,0,1,0,1
Executive- IT,Malabar Gold and Diamonds,Calicut/ Kozhikode,3 - 4 Years,3,4,3.5,1,1,False,medio,0,1,1,0
IT Support,eye mantra,"Delhi, Delhi/NCR",0 - 3 Years,0,3,1.5,3,2,False,medio,0,2,1,0
IT Administrator,SyMetric,Bengaluru / Bangalore,2 - 3 Years,2,3,2.5,1,1,False,medio,0,1,1,0
Casino - IT,Marriott International Inc,Cairo,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Manager,Power plus cables Co,Fujairah,7 - 10 Years,7,10,8.5,3,1,False,senior,0,1,0,1
IT Analyst,Textron India Pvt Ltd,Bengaluru / Bangalore,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
IT Recruiter,Amicus Technology,"Pune, Raipur",2 - 5 Years,2,5,3.5,3,2,False,medio,0,2,1,0
IT EXECUTIVE,Divya Placement Consultant,Faridabad,1 - 2 Years,1,2,1.5,1,1,False,medio,0,1,1,0
IT EXECUTIVE,infoicon technologies pvt ltd.,Gurgaon,0 - 1 Years,0,1,0.5,1,1,False,medio,0,1,1,0
IT Specialist,HUSYS CONSULTING LTD,Bengaluru / Bangalore,5 - 8 Years,5,8,6.5,3,1,False,medio,0,1,1,0
IT Onsite,DXC Technologies,China,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT support,SEVEN CONSULTANCY,"Delhi, Delhi/NCR",0 - 1 Years,0,1,0.5,1,2,False,medio,0,2,1,0
IT Executive,SEVEN CONSULTANCY,"Navi Mumbai, Mumbai, Thane",1 - 3 Years,1,3,2.0,2,3,False,medio,0,3,1,0
IT Manager,SEVEN CONSULTANCY,Mumbai,0 - 3 Years,0,3,1.5,3,1,False,senior,0,1,0,1
IT Support,SEVEN CONSULTANCY,"Delhi, Delhi/NCR",1 - 4 Years,1,4,2.5,3,2,False,medio,0,2,1,0
IT manager,SEVEN CONSULTANCY,Dehradun,0 - 3 Years,0,3,1.5,3,1,False,senior,0,1,0,1
IT manager,SEVEN CONSULTANCY,Siliguri,0 - 3 Years,0,3,1.5,3,1,False,senior,0,1,0,1
IT Support,SEVEN CONSULTANCY,"Bilaspur, Bilaspur",1 - 2 Years,1,2,1.5,1,2,False,medio,0,2,1,0
IT Executive,SEVEN CONSULTANCY,"Delhi, Delhi/NCR",2 - 5 Years,2,5,3.5,3,2,False,medio,0,2,1,0
IT Administrator,CONNECTING 2 WORK,Bengaluru / Bangalore,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT Automation,Stockholdings,"Navi Mumbai, Mumbai",10 - 13 Years,10,13,11.5,3,2,False,medio,0,2,1,0
IT Helpdesk,INSIGHT BUSINESS MACHINES PVT LTD,Mumbai,1 - 3 Years,1,3,2.0,2,1,False,medio,0,1,1,0
IT Admin,Dxcorr Design,Bengaluru / Bangalore,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
IT Head,2Soft Solutions Pvt. Ltd.,Mumbai,8 - 11 Years,8,11,9.5,3,1,False,senior,0,1,0,1
Executive IT,Elite Wealth Advisors Limited,Delhi,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Networking,Z Square Mall,Kanpur,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Head,TransGraph Consulting Pvt.Ltd.,Hyderabad/Secunderabad,12 - 15 Years,12,15,13.5,3,1,False,senior,0,1,0,1
IT Executive,megri soft limited,Chandigarh,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Assistant,city montessori school lucknow,Lucknow,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Executive,ace softex pvt. ltd.,Rajkot,2 - 4 Years,2,4,3.0,2,1,False,medio,0,1,1,0
IT PROFESSIONAL,CONNECTING 2 WORK,Thiruvananthapuram,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT Professional,CONNECTING 2 WORK,Unknown,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Specialist,lear corporation  ( onward technology pay role ),Unknown,1 - 5 Years,1,5,3.0,4,1,False,medio,0,1,1,0
Managementkonsult IT,CGI Information Systems and Management Consultants Pvt Ltd,Sweden,5 - 7 Years,5,7,6.0,2,1,False,medio,0,1,1,0
Director IT,highrise solutions llp,Pune,1 - 2 Years,1,2,1.5,1,1,False,senior,0,1,0,1
IT Engineer,BHTC India Pvt Ltd,Pune,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Executive,you broadband & cable india pvt. ltd.,Surat,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Recruiter,NCPL,Noida/Greater Noida,0 - 2 Years,0,2,1.0,2,1,False,medio,0,1,1,0
IT Recruiter,amicus technologies pvt ltd,"Pune, Raipur",2 - 5 Years,2,5,3.5,3,2,False,medio,0,2,1,0
IT Faculty,TandA HR Solutions,"Chamba, Una",2 - 3 Years,2,3,2.5,1,2,False,medio,0,2,1,0
IT Teacher,TandA HR Solutions,"Mumbai, Chamba, Mohali, Una",2 - 3 Years,2,3,2.5,1,4,False,medio,0,4,1,0
IT Teacher,TandA HR Solutions,"Chamba, Mohali, Una",2 - 3 Years,2,3,2.5,1,3,False,medio,0,3,1,0
IT Administrator,SEVEN CONSULTANCY,"Navi Mumbai, Mumbai",2 - 4 Years,2,4,3.0,2,2,False,medio,0,2,1,0
IT Admin,SEVEN CONSULTANCY,Ahmedabad,2 - 3 Years,2,3,2.5,1,1,False,medio,0,1,1,0
IT Admin,SEVEN CONSULTANCY,"Navi Mumbai, Mumbai",0 - 3 Years,0,3,1.5,3,2,False,medio,0,2,1,0
IT executive,SEVEN CONSULTANCY,Mumbai,1 - 2 Years,1,2,1.5,1,1,False,medio,0,1,1,0
Lead - IT,Bajaj Finserv Lending Ltd,Pune,6 - 8 Years,6,8,7.0,2,1,False,senior,0,1,0,1
: IT Director,highrise solutions llp,Pune,1 - 4 Years,1,4,2.5,3,1,False,senior,0,1,0,1
IT Engineer,Larsen & Toubro Infotech Ltd,Vadodara,5 - 7 Years,5,7,6.0,2,1,False,medio,0,1,1,0
IT Student,danfoss india innovation center,Mexico,0 - 1 Years,0,1,0.5,1,1,False,medio,0,1,1,0
IT Coordinator,Hilton Hotels & Resorts,Italy,1 - 3 Years,1,3,2.0,2,1,False,medio,0,1,1,0
IT Supervisor,Hilton Hotels & Resorts,Unknown,5 - 7 Years,5,7,6.0,2,1,False,medio,0,1,1,0
Lead - IT,Bajaj Finserv Lending Ltd,Pune,5 - 7 Years,5,7,6.0,2,1,False,senior,0,1,0,1
Lead - IT,Bajaj Finserv Lending Ltd,Pune,6 - 9 Years,6,9,7.5,3,1,False,senior,0,1,0,1
IT Specialist,IBM India Pvt Ltd,Bengaluru / Bangalore,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
Head of IT,Incuspaze,Gurgaon,3 - 6 Years,3,6,4.5,3,1,False,senior,0,1,0,1
Mainframe Analyst,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi/NCR, Hyderabad/Secunderabad",9 - 14 Years,9,14,11.5,5,5,False,medio,0,5,1,0
IT Recruiter /  NON IT Recruiter,2Soft Solutions Pvt. Ltd.,"Mumbai, Pune",0 - 6 Years,0,6,3.0,6,2,False,medio,0,2,1,0
IT Executive  /  Sr. IT Executive,ACTIVE INDIA EMPLOYMENT SERVICES PRIVATE LIMITED,Gandhidham,3 - 6 Years,3,6,4.5,3,1,False,senior,0,1,0,1
"IT Logistics Manager ,  IT Services",AMAZON INDIA PVT LTD,"Chennai, Mumbai, Bengaluru / Bangalore, Pune, Hyderabad/Secunderabad",5 - 7 Years,5,7,6.0,2,5,False,senior,0,5,0,1
Lead - IT / Senior Lead - IT,Bajaj Finserv Lending Ltd,Pune,5 - 8 Years,5,8,6.5,3,1,False,senior,0,1,0,1
Lead - IT / Senior Lead - IT,Bajaj Finserv Lending Ltd,Pune,5 - 10 Years,5,10,7.5,5,1,False,senior,0,1,0,1
Test Manager,HR Jobs Placements,"Bengaluru / Bangalore, Chennai, Delhi/NCR, Kolkata, Mumbai",8 - 13 Years,8,13,10.5,5,5,False,senior,0,5,0,1
Senior Data Scientist - Machine Learning,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi, Gurgaon",5 - 10 Years,5,10,7.5,5,5,False,senior,0,5,0,1
Configuration / Release Manager,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi, Gurgaon",11 - 16 Years,11,16,13.5,5,5,False,senior,0,5,0,1
Telecom Software Engineer,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi/NCR, Hyderabad/Secunderabad",2 - 7 Years,2,7,4.5,5,5,False,medio,0,5,1,0
Software Developer,Laxmi Infotech,"Mumbai, Pune",1 - 6 Years,1,6,3.5,5,2,False,medio,0,2,1,0
"Web Designing , Web Designer , Graphics Designer",AppSoft Solutions,"Bengaluru / Bangalore, Chennai, Delhi, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,medio,0,5,1,0
IT Head,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi, Gurgaon",12 - 17 Years,12,17,14.5,5,5,False,senior,0,5,0,1
Java Project Manager,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi, Gurgaon",10 - 15 Years,10,15,12.5,5,5,False,senior,0,5,0,1
Telecom Software Engineer,HR Jobs Placements,"Kolkata, Mumbai, Pune, Mysoru / Mysore, Coimbatore",2 - 7 Years,2,7,4.5,5,5,False,medio,0,5,1,0
"Be B Tech Fresher , Associate Engineer",Laxmi Infotech,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad, Mumbai, Pune",0 - 3 Years,0,3,1.5,3,5,False,junior,0,5,0,0
Fullstack Developer,New Global Technologies,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad, Mumbai, Pune",1 - 6 Years,1,6,3.5,5,5,False,medio,0,5,1,0
Java Project Manager,HR Jobs Placements,"Hyderabad/Secunderabad, Kolkata, Mumbai, Noida/Greater Noida, Pune",10 - 15 Years,10,15,12.5,5,5,False,senior,0,5,0,1
FINANCE MANAGER FOR AUSTRALIA  &  CANADA,LIMA FLY PRIVATE LIMITED,"Australia, Canada",9 - 13 Years,9,13,11.0,4,2,True,senior,1,2,0,1
"Senior Application Programmer , application programming",HR Jobs Placements,"Hyderabad/Secunderabad, Kolkata, Mumbai, Noida/Greater Noida, Pune",5 - 10 Years,5,10,7.5,5,5,False,senior,0,5,0,1
Asset Management Executive,Team Computers Pvt Ltd,"Mumbai, Delhi, Chennai, Delhi/NCR",2 - 5 Years,2,5,3.5,3,4,False,medio,0,4,1,0
IT Head,HR Jobs Placements,"Hyderabad/Secunderabad, Kolkata, Mumbai, Noida/Greater Noida, Pune",12 - 17 Years,12,17,14.5,5,5,False,senior,0,5,0,1
"""Java Full stack developer""",HR Jobs Placements,"Bengaluru / Bangalore, Delhi/NCR, Hyderabad/Secunderabad, Kolkata, Mumbai",3 - 8 Years,3,8,5.5,5,5,False,medio,0,5,1,0
"IT Recruiter /  NON IT Recruiter ,  Mumbai",2Soft Solutions Pvt. Ltd.,"Mumbai, Pune",0 - 6 Years,0,6,3.0,6,2,False,medio,0,2,1,0
"ITS Support Associate II ,  IT Services",AMAZON INDIA PVT LTD,Panchkula,1 - 3 Years,1,3,2.0,2,1,False,junior,0,1,0,0
"IT Support Engineer I ,  IT Services",AMAZON INDIA PVT LTD,Panchkula,2 - 4 Years,2,4,3.0,2,1,False,medio,0,1,1,0
"Enterprise Account Mgr ,  IT  /  ITeS ,  ITS India",AMAZON INDIA PVT LTD,Mumbai,5 - 10 Years,5,10,7.5,5,1,False,senior,0,1,0,1
US IT Recruiter  ( US IT Staffing ),Advaya Infotech Pvt Ltd,Noida/Greater Noida,1 - 3 Years,1,3,2.0,2,1,False,medio,0,1,1,0
"IT Manager II ,  OPSTech IT -Service Desk",AMAZON INDIA PVT LTD,Bengaluru / Bangalore,5 - 7 Years,5,7,6.0,2,1,False,senior,0,1,0,1
"Sr. IT Vendor Manager  ,  IT Services",AMAZON INDIA PVT LTD,Bengaluru / Bangalore,5 - 7 Years,5,7,6.0,2,1,False,senior,0,1,0,1
IT Consultant  /  IT Administrator  ( m / f / d ),Nagarro India Pvt Ltd,"Germany, Switzerland, France",3 - 7 Years,3,7,5.0,4,3,True,medio,1,3,1,0
Hiring for IT Support for an IT Company for Mohali Location.,TandA HR Solutions,Mohali,1 - 3 Years,1,3,2.0,2,1,False,medio,0,1,1,0
"ITS Logistics Coordinator  ( WH )  ,  IT Services India",AMAZON INDIA PVT LTD,Hyderabad/Secunderabad,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
"IT Support Associate II ,  IT Services Variable",AMAZON INDIA PVT LTD,Bengaluru / Bangalore,2 - 3 Years,2,3,2.5,1,1,False,junior,0,1,0,0
QA Testing Engineer,Laxmi Infotech,"Bengaluru / Bangalore, Chennai, Hyderabad/Secunderabad",0 - 3 Years,0,3,1.5,3,3,False,medio,0,3,1,0
IT Security Executive,torcai digital media private limited,Dehradun,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
"Manager  /  Senior Manager- IT , Manager It",HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi, Gurgaon",8 - 13 Years,8,13,10.5,5,5,False,senior,0,5,0,1
Inside Sales,eDominer Systems,"Kolkata, Bengaluru / Bangalore",0 - 3 Years,0,3,1.5,3,2,False,medio,0,2,1,0
IT Software Sales,SEVEN CONSULTANCY,Noida/Greater Noida,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
Project Manager SAP,HR Jobs Placements,"Ahmedabad, Bengaluru / Bangalore, Chennai, Delhi, Gurgaon",10 - 15 Years,10,15,12.5,5,5,False,senior,0,5,0,1
US IT Recruiter,pegasus knowledge solutions india pvt ltd.,Bengaluru / Bangalore,4 - 10 Years,4,10,7.0,6,1,False,medio,0,1,1,0
IT Help Desk Resources,FINITE HR CONSUTING PVT LTD,Hyderabad/Secunderabad,1 - 2 Years,1,2,1.5,1,1,False,medio,0,1,1,0
IT Sales Manager,OM SOFTWARES,Bengaluru / Bangalore,5 - 8 Years,5,8,6.5,3,1,False,senior,0,1,0,1
IT Recruiter For Recruitment Agency,AugmatrixGo,Mumbai,4 - 8 Years,4,8,6.0,4,1,False,medio,0,1,1,0
Jobs for IT Recruiter,SEVEN CONSULTANCY,"Navi Mumbai, Mumbai, Thane",3 - 4 Years,3,4,3.5,1,3,False,medio,0,3,1,0
Jobs for IT recruiter,SEVEN CONSULTANCY,"Navi Mumbai, Mumbai",0 - 3 Years,0,3,1.5,3,2,False,medio,0,2,1,0
US IT Recruiter,Flair soft group,Bhopal,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Security Analyst,itronix solutions,Jalandhar,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
US IT Recruiter,TandA HR Solutions,Hyderabad/Secunderabad,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
Assistant  /  Executive  IT,TandA HR Solutions,Mohali,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
Specjalista ds. IT,lear corporation  ( onward technology pay role ),Unknown,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT Security Operations Engineer,Vtiger,Bengaluru / Bangalore,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Support Engineer,Quality HR Services,Mumbai,0 - 1 Years,0,1,0.5,1,1,False,medio,0,1,1,0
It Security Specialist,CGI Information Systems and Management Consultants Pvt Ltd,Unknown,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
Sr. IT Security Engineer,gigamon,Chennai,1 - 4 Years,1,4,2.5,3,1,False,senior,0,1,0,1
Associate manager - IT,UrbanClap,"Singapore, Dubai, Gurgaon",8 - 10 Years,8,10,9.0,2,3,True,senior,1,3,0,1
IT Security Specialist,CGI Information Systems and Management Consultants Pvt Ltd,Unknown,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
Sr. Executive - IT Security,Quality HR Services,Surat,3 - 5 Years,3,5,4.0,2,1,False,senior,0,1,0,1
"US IT Recruiter ,  Bangalore",2Soft Solutions Pvt. Ltd.,Bengaluru / Bangalore,2 - 4 Years,2,4,3.0,2,1,False,medio,0,1,1,0
Recruitment Delivery Manager  ( IT ),highrise solutions llp,Pune,5 - 7 Years,5,7,6.0,2,1,False,senior,0,1,0,1
Senior IT Infrastructure Specialist,netradyne,Bengaluru / Bangalore,5 - 8 Years,5,8,6.5,3,1,False,senior,0,1,0,1
US IT Recruiter,OM SOFTWARES,Pune,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
IT Security analyst,SEVEN CONSULTANCY,Ahmedabad,8 - 11 Years,8,11,9.5,3,1,False,medio,0,1,1,0
IT Audit Consultant,ITCAN Pte Ltd,Singapore,2 - 5 Years,2,5,3.5,3,1,True,medio,1,1,1,0
Manager-IT Appilcation Development,Malabar Gold and Diamonds,Calicut/ Kozhikode,7 - 10 Years,7,10,8.5,3,1,False,senior,0,1,0,1
IT Software Support Engineer,Docsvault,Vadodara,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
Territory Manager  (  IT Sales ),Compuage Infocom Ltd,"Kolhapur, Ahmedabad, Indore, Bengaluru / Bangalore, Jodhpur",2 - 3 Years,2,3,2.5,1,5,False,senior,0,5,0,1
IT PROJECT MANAGER,Trust Tech Solutions,Cochin/ Kochi/ Ernakulam,4 - 5 Years,4,5,4.5,1,1,False,senior,0,1,0,1
US IT Recruiter,Tekshapers Software Solutions  ( P )  Limited,Unknown,1 - 3 Years,1,3,2.0,2,1,False,medio,0,1,1,0
Apple IT Evangelist,ProMobi Technologies,Pune,2 - 6 Years,2,6,4.0,4,1,False,medio,0,1,1,0
Cluster IT Manager,Marriott International Inc,Mumbai,3 - 5 Years,3,5,4.0,2,1,False,senior,0,1,0,1
Assistant Manager - IT,Marriott International Inc,Jaipur,2 - 4 Years,2,4,3.0,2,1,False,senior,0,1,0,1
IT Service Management Representative,accenture,Gurgaon,8 - 9 Years,8,9,8.5,1,1,False,medio,0,1,1,0
IT /  Linux Admin,PROPELLUM INFOTECH PRIVATE LIMITED,Mumbai,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
Sales and Marketing Manager for IT,Whiz Solutions  ( UK ),Ahmedabad,4 - 5 Years,4,5,4.5,1,1,False,senior,0,1,0,1
Senior IT Analyst,Textron India Pvt Ltd,Bengaluru / Bangalore,5 - 7 Years,5,7,6.0,2,1,False,senior,0,1,0,1
IT Service Delivery Specialist,Team Computers Pvt Ltd,"Mumbai, Delhi, Delhi/NCR",3 - 5 Years,3,5,4.0,2,3,False,medio,0,3,1,0
IT Infrastructure Project Manager,Team Computers Pvt Ltd,Mumbai,6 - 12 Years,6,12,9.0,6,1,False,senior,0,1,0,1
IT Support Specialist II,bentley systems pvt ltd,Unknown,4 - 7 Years,4,7,5.5,3,1,False,medio,0,1,1,0
IT Sales Manager,LAKSH HUMAN RESOURCE,"Delhi, Delhi/NCR",3 - 5 Years,3,5,4.0,2,2,False,senior,0,2,0,1
Manager  Sales IT,LAKSH HUMAN RESOURCE,Mumbai,10 - 12 Years,10,12,11.0,2,1,False,senior,0,1,0,1
IT Business Analyst,KnowledgeHut,Bengaluru / Bangalore,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
Project Manager  ( IT ),Inexoft Technologies Pvt. Ltd.,Kannur,5 - 8 Years,5,8,6.5,3,1,False,senior,0,1,0,1
Executive IT  ( Oracle Developer ),Gati Ltd,Hyderabad/Secunderabad,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT Business Consultant,Exioms,Pune,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT Product Sales,Eternus Solutions,Pune,0 - 3 Years,0,3,1.5,3,1,False,medio,0,1,1,0
IT International Sales,Eternus Solutions,Pune,0 - 3 Years,0,3,1.5,3,1,False,junior,0,1,0,0
IT Project Coordinator,BizBrolly,Noida/Greater Noida,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Support Executive,Asergis,China,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
CS / IT Faculty,Amity University,Noida/Greater Noida,10 - 13 Years,10,13,11.5,3,1,False,medio,0,1,1,0
IT Project Manager,zones corporate solutions,Portland,5 - 8 Years,5,8,6.5,3,1,False,senior,0,1,0,1
IT Service Management Representative,accenture,Bengaluru / Bangalore,0 - 2 Years,0,2,1.0,2,1,False,medio,0,1,1,0
Systems Analyst 2-IT,ORACLE,Bengaluru / Bangalore,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
Deputy National Lead - IT,Bajaj Finserv Lending Ltd,Pune,6 - 8 Years,6,8,7.0,2,1,False,senior,0,1,0,1
Systems Analyst 3-IT,ORACLE,Bengaluru / Bangalore,6 - 10 Years,6,10,8.0,4,1,False,medio,0,1,1,0
IT Senior Consultant,ORACLE,"Bengaluru / Bangalore, Hyderabad/Secunderabad",3 - 5 Years,3,5,4.0,2,2,False,senior,0,2,0,1
Programmer Analyst 5-IT,ORACLE,Bengaluru / Bangalore,6 - 10 Years,6,10,8.0,4,1,False,medio,0,1,1,0
Systems Analyst 2-IT,ORACLE,Bengaluru / Bangalore,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
Systems Analyst 3-IT,ORACLE,Bengaluru / Bangalore,5 - 7 Years,5,7,6.0,2,1,False,medio,0,1,1,0
Systems Analyst 2-IT,ORACLE,Bengaluru / Bangalore,6 - 10 Years,6,10,8.0,4,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,Coimbatore,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
IT Customer Service Representative,accenture,Kolkata,5 - 8 Years,5,8,6.5,3,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,Gurgaon,0 - 2 Years,0,2,1.0,2,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,Hyderabad/Secunderabad,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Support Associate II,AMAZON INDIA PVT LTD,Mumbai,1 - 3 Years,1,3,2.0,2,1,False,junior,0,1,0,0
IT Service Management Representative,accenture,Bengaluru / Bangalore,7 - 9 Years,7,9,8.0,2,1,False,medio,0,1,1,0
IT Customer Service Representative,accenture,Pune,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT Customer Service Representative,accenture,Pune,3 - 5 Years,3,5,4.0,2,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,"Mumbai, Indore",5 - 8 Years,5,8,6.5,3,2,False,medio,0,2,1,0
IT Service Management Representative,accenture,"Gurgaon, Indore",0 - 2 Years,0,2,1.0,2,2,False,medio,0,2,1,0
IT Service Management Representative,accenture,"Kolkata, Gurgaon",0 - 2 Years,0,2,1.0,2,2,False,medio,0,2,1,0
IT Service Management Representative,accenture,Noida/Greater Noida,2 - 5 Years,2,5,3.5,3,1,False,medio,0,1,1,0
IT Customer Service Representative,accenture,"Noida/Greater Noida, Gurgaon",3 - 6 Years,3,6,4.5,3,2,False,medio,0,2,1,0
IT Service Management Representative,accenture,Bengaluru / Bangalore,1 - 4 Years,1,4,2.5,3,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,Jaipur,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,Indore,3 - 6 Years,3,6,4.5,3,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,Bengaluru / Bangalore,5 - 8 Years,5,8,6.5,3,1,False,medio,0,1,1,0
IT Service Management Representative,accenture,"Bengaluru / Bangalore, Jaipur",7 - 10 Years,7,10,8.5,3,2,False,medio,0,2,1,0
IT Service Management Representative,accenture,Pune,7 - 10 Years,7,10,8.5,3,1,False,medio,0,1,1,0
Cluster IT Manager,Marriott International Inc,Mumbai,2 - 3 Years,2,3,2.5,1,1,False,senior,0,1,0,1
IT - Application Developer,Larsen & Toubro Infotech Ltd,Surat,1 - 3 Years,1,3,2.0,2,1,False,medio,0,1,1,0
